"species_id","family","genus","species","id_level","full_id"
9438,"Tiliaceae","Tilia","cordata","species",1
9439,"Tiliaceae","Tilia","mexicana","species",1
9440,"Tiliaceae","Tilia","platyphylla","species",1
9441,"Tiliaceae","Trichosperma","mexicanum","species",1
9442,"Tiliaceae","Trichospermum","grewiifolium","species",1
9443,"Tiliaceae","Trichospermum","mexicanum","species",1
9444,"Trigoniaceae","Trigonia","boliviensis","species",1
9445,"Trigoniaceae","Trigonia","eriosperma ssp membranacea","species",1
9446,"Trigoniaceae","Trigonia","m1","genus",0
9447,"Ulmaceae","Ampelocera","edentula","species",1
9448,"Ulmaceae","Ampelocera","hottlei","species",1
9449,"Ulmaceae","Ampelocera","longissima","species",1
9450,"Ulmaceae","Ampelocera","m1","genus",0
9451,"Ulmaceae","Ampelocera","macphersonii","species",1
9452,"Ulmaceae","Ampelocera","macrocarpa","species",1
9453,"Ulmaceae","Ampelocera","ruizii","species",1
9454,"Ulmaceae","Ampelocera","sp. nov.","species",1
9455,"Ulmaceae","Apananthe","cuspidata","species",1
9456,"Ulmaceae","Celtis","cinnamomea","species",1
9457,"Ulmaceae","Celtis","iguanaea","species",1
9458,"Ulmaceae","Celtis","iguanea","species",1
9459,"Ulmaceae","Celtis","luzonica","species",1
9460,"Ulmaceae","Celtis","m1","genus",0
9461,"Ulmaceae","Celtis","mildbraedii","species",1
9462,"Ulmaceae","Celtis","occidentalis","species",1
9463,"Ulmaceae","Celtis","occidentatlis","species",1
9464,"Ulmaceae","Celtis","pubescens","species",1
9465,"Ulmaceae","Celtis","reticulata","species",1
9466,"Ulmaceae","Celtis","schippii","species",1
9467,"Ulmaceae","Celtis","tala","species",1
9468,"Ulmaceae","Celtis","tetrandra","species",1
9469,"Ulmaceae","Celtis","trinervia","species",1
9470,"Ulmaceae","Celtis","zenkeri","species",1
9471,"Ulmaceae","Celtis?","m1","genus",0
9472,"Ulmaceae","Gironniera","celtidifolia","species",1
9473,"Ulmaceae","Gironniera","nervosa","species",1
9474,"Ulmaceae","Gironniera","parviflora","species",1
9475,"Ulmaceae","Gironniera","parvifolia","species",1
9476,"Ulmaceae","Gironniera","subequalis","species",1
9477,"Ulmaceae","Gironniera","subsequalis","species",1
9478,"Ulmaceae","Lozanella","enantiophylla","species",1
9479,"Ulmaceae","M1","m1","family",0
9480,"Ulmaceae","Phyllostlyon","rhamnoides","species",1
9481,"Ulmaceae","Phyllostylon","brasiliense","species",1
9482,"Ulmaceae","Phyllostylon","rhamnoides","species",1
9483,"Ulmaceae","Trema","integerrima","species",1
9484,"Ulmaceae","Trema","micrantha","species",1
9485,"Ulmaceae","Trema","orientalis","species",1
9486,"Ulmaceae","Ulmus","alata","species",1
9487,"Ulmaceae","Ulmus","americana","species",1
9488,"Ulmaceae","Ulmus","americiana","species",1
9489,"Ulmaceae","Ulmus","crassifolia","species",1
9490,"Ulmaceae","Ulmus","glabra","species",1
9491,"Ulmaceae","Ulmus","montana","species",1
9492,"Ulmaceae","Ulmus","rubra","species",1
9493,"Ulmaceae","Ulmus","rubra?","species",1
9494,"Urticaceae","Boehmeria","cylindrica","species",1
9495,"Urticaceae","Boehmeria","m1","genus",0
9496,"Urticaceae","Laportea/Dendrocnide?","m1","genus",0
9497,"Urticaceae","Myriocarpa","longipes","species",1
9498,"Urticaceae","Myriocarpa","m1","genus",0
9499,"Urticaceae","Myriocarpa","yzubalensis","species",1
9500,"Urticaceae","Myriocarpon","longipes","species",1
9501,"Urticaceae","Myriocarpon","m1","genus",0
9502,"Urticaceae","Poulzolzia","occidentalis","species",1
9503,"Urticaceae","Procris","m1","genus",0
9504,"Urticaceae","Urera","acuminata","species",1
9505,"Urticaceae","Urera","alcerifolia","species",1
9506,"Urticaceae","Urera","baccifera","species",1
9507,"Urticaceae","Urera","cameroonensis","species",1
9508,"Urticaceae","Urera","caracasana","species",1
9509,"Urticaceae","Urera","caracasana cf","species",1
9510,"Urticaceae","Urera","cf caracasana","species",1
9511,"Urticaceae","Urera","eggersii","species",1
9512,"Urticaceae","Urera","elata","species",1
9513,"Urticaceae","Urera","m1","genus",0
9514,"Urticaceae","Urera","nitida","species",1
9515,"Urticaceae","Urera?","m1","genus",0
9516,"Urticariaceae","Myriocarpa","stipitata","species",1
9517,"Urticariaceae","Urera","baccifera","species",1
9518,"Urticariaceae","Urera","m1","genus",0
9519,"Valerianaceae","Valeriana","clematis","species",1
9520,"Valerianaceae","Valeriana","m1","genus",0
9521,"Verb/Rut","M1","m1","family",0
9522,"Verbenaceae","Aegiphila","aff macrantha","species",1
9523,"Verbenaceae","Aegiphila","alba","species",1
9524,"Verbenaceae","Aegiphila","alba vel sp aff","species",1
9525,"Verbenaceae","Aegiphila","amaranth cf","species",1
9526,"Verbenaceae","Aegiphila","chrysantha","species",1
9527,"Verbenaceae","Aegiphila","cordata","species",1
9528,"Verbenaceae","Aegiphila","costaricensis","species",1
9529,"Verbenaceae","Aegiphila","elata","species",1
9530,"Verbenaceae","Aegiphila","elegans","species",1
9531,"Verbenaceae","Aegiphila","hirsuta","species",1
9532,"Verbenaceae","Aegiphila","hoehnei var spectabilis","species",1
9533,"Verbenaceae","Aegiphila","laeta","species",1
9534,"Verbenaceae","Aegiphila","lanceolata","species",1
9535,"Verbenaceae","Aegiphila","m1","genus",0
9536,"Verbenaceae","Aegiphila","monticola","species",1
9537,"Verbenaceae","Aegiphila","odontophylla","species",1
9538,"Verbenaceae","Aegiphilia","cephalophora","species",1
9539,"Verbenaceae","Aloysia","m1","genus",0
9540,"Verbenaceae","Callicarpa","platyphylla","species",1
9541,"Verbenaceae","Callicarpa","tomentosa","species",1
9542,"Verbenaceae","Callicarpus","m1","genus",0
9543,"Verbenaceae","Callicarpus?","m1","genus",0
9544,"Verbenaceae","Citharexylon","gentryi","species",1
9545,"Verbenaceae","Citharexylon","hirtellum","species",1
9546,"Verbenaceae","Citharexylon","m1","genus",0
9547,"Verbenaceae","Citharexylum","fruticosum","species",1
9548,"Verbenaceae","Citharexylum","gentryi","species",1
9549,"Verbenaceae","Citharexylum","m1","genus",0
9550,"Verbenaceae","Citharexylum","mocinii","species",1
9551,"Verbenaceae","Clerodendron","m1","genus",0
9552,"Verbenaceae","Clerodendron","ternifolium","species",1
9553,"Verbenaceae","Clerodendron","ulei","species",1
9554,"Verbenaceae","Clerodendrum","m1","genus",0
9555,"Verbenaceae","Clerodendrum","m2","genus",0
9556,"Verbenaceae","Congea","m1","genus",0
9557,"Verbenaceae","Cornutia","m1","genus",0
9558,"Verbenaceae","Duranta","triacantha","species",1
9559,"Verbenaceae","Faradaya","m1","genus",0
9560,"Verbenaceae","Faradaya","parviflora","species",1
9561,"Verbenaceae","Glossocarya","mollis","species",1
9562,"Verbenaceae","Gmelina","arborea","species",1
9563,"Verbenaceae","Gmelina","asiatica","species",1
9564,"Verbenaceae","Gmelina","elliptica","species",1
9565,"Verbenaceae","Gmelina","m1","genus",0
9566,"Verbenaceae","Grewia","tiliifolia","species",1
9567,"Verbenaceae","Hymenopyramis","m1","genus",0
9568,"Verbenaceae","Karomia","microphylla aff","species",1
9569,"Verbenaceae","Lippia","aff cardiostegia","species",1
9570,"Verbenaceae","Lippia","americana","species",1
9571,"Verbenaceae","Lippia","contraversa","species",1
9572,"Verbenaceae","Lippia","m1","genus",0
9573,"Verbenaceae","Lippia","mc vaughii","species",1
9574,"Verbenaceae","M","m1","family",0
9575,"Verbenaceae","M1","m1","family",0
9576,"Verbenaceae","Oxera","m1","genus",0
9577,"Verbenaceae","Oxera","m2","genus",0
9578,"Verbenaceae","Oxera","palmatinervia","species",1
9579,"Verbenaceae","Petra","maynensis","species",1
9580,"Verbenaceae","Petraeovitex","multiflora","species",1
9581,"Verbenaceae","Petrea","arborea","species",1
9582,"Verbenaceae","Petrea","aspera","species",1
9583,"Verbenaceae","Petrea","blanchetiana","species",1
9584,"Verbenaceae","Petrea","bracteata","species",1
9585,"Verbenaceae","Petrea","cf maynensis","species",1
9586,"Verbenaceae","Petrea","m1","genus",0
9587,"Verbenaceae","Petrea","maynensis","species",1
9588,"Verbenaceae","Petrea","maynensis cf","species",1
9589,"Verbenaceae","Petrea","peruviana","species",1
9590,"Verbenaceae","Petrea","pubescens","species",1
9591,"Verbenaceae","Petrea","volubilis","species",1
9592,"Verbenaceae","Premna","m1","genus",0
9593,"Verbenaceae","Premna","obtusifolia","species",1
9594,"Verbenaceae","Rehdera","trinervis","species",1
9595,"Verbenaceae","Rhaphithamnus","spinosus","species",1
9596,"Verbenaceae","Sphenodesma","pentandra","species",1
9597,"Verbenaceae","Sphenodesme","m1","genus",0
9598,"Verbenaceae","Sphenodesme","pentandra","species",1
9599,"Verbenaceae","Sphenodesme?","pentandra","species",1
9600,"Verbenaceae","Tectona","grandis","species",1
9601,"Verbenaceae","Teijsmanniodendron","coriaceum","species",1
9602,"Verbenaceae","Teijsmanniodendron","simplicifolia","species",1
9603,"Verbenaceae","Tiejmanniodendron","coriaceum","species",1
9604,"Verbenaceae","Toxicodendron","striatum","species",1
9605,"Verbenaceae","Vitex","canescens cf","species",1
9606,"Verbenaceae","Vitex","compressa","species",1
9607,"Verbenaceae","Vitex","cooperi","species",1
9608,"Verbenaceae","Vitex","cymosa","species",1
9609,"Verbenaceae","Vitex","gigantea","species",1
9610,"Verbenaceae","Vitex","hemsleyi","species",1
9611,"Verbenaceae","Vitex","klugii","species",1
9612,"Verbenaceae","Vitex","limonifolia","species",1
9613,"Verbenaceae","Vitex","m1","genus",0
9614,"Verbenaceae","Vitex","m2","genus",0
9615,"Verbenaceae","Vitex","m3","genus",0
9616,"Verbenaceae","Vitex","orinocensis","species",1
9617,"Verbenaceae","Vitex","peduncularis","species",1
9618,"Verbenaceae","Vitex","rubro aurantiaca","species",1
9619,"Verbenaceae","Vitex","triflora","species",1
9620,"Verbenaceae","Viticipremna","philippinensis","species",1
9621,"Verbenaceae/Myrtaceae?","Aegiphila?","m1","genus",0
9622,"Vervenaceae","Aegiphila","m1","genus",0
9623,"Violaceae","Agatea","m1","genus",0
9624,"Violaceae","Agatea","m2","genus",0
9625,"Violaceae","Amphirrhox","m1","genus",0
9626,"Violaceae","Amphirrhox","surinamensis","species",1
9627,"Violaceae","Anchieta","m1","genus",0
9628,"Violaceae","Corynostylis","arborea","species",1
9629,"Violaceae","Gleospermum","aff sphaerocarpa","species",1
9630,"Violaceae","Gleospermum","m1","genus",0
9631,"Violaceae","Gloeosperma","diversipetalum","species",1
9632,"Violaceae","Gloeosperma?","m1","genus",0
9633,"Violaceae","Gloeospermum","equatoriense","species",1
9634,"Violaceae","Gloeospermum","grandifolium","species",1
9635,"Violaceae","Gloeospermum","m1","genus",0
9636,"Violaceae","Gloeospermum","sclerophyllum","species",1
9637,"Violaceae","Gloeospermum","sphaerocarpum","species",1
9638,"Violaceae","Hybanthus","bigibbosus","species",1
9639,"Violaceae","Hybanthus","caledonicus","species",1
9640,"Violaceae","Hybanthus","m1","genus",0
9641,"Violaceae","Hybanthus","mexicanus","species",1
9642,"Violaceae","Hybanthus","prunifolia","species",1
9643,"Violaceae","Hybanthus","prunifolius","species",1
9644,"Violaceae","Leonia","crassa","species",1
9645,"Violaceae","Leonia","cymosa","species",1
9646,"Violaceae","Leonia","glycicarpa","species",1
9647,"Violaceae","Leonia","glycycarpa","species",1
9648,"Violaceae","Leonia","m1","genus",0
9649,"Violaceae","Leonia","m2","genus",0
9650,"Violaceae","Leonia","m3","genus",0
9651,"Violaceae","Leonia","racemosa","species",1
9652,"Violaceae","Leonia","triandra","species",1
9653,"Violaceae","M1","m1","family",0
9654,"Violaceae","Orthion","oblanceolatum","species",1
9655,"Violaceae","Paypayrola","blanchetianum","species",1
9656,"Violaceae","Paypayrola","grandiflora","species",1
9657,"Violaceae","Paypoyrola","m1","genus",0
9658,"Violaceae","Rinorea","anguifera","species",1
9659,"Violaceae","Rinorea","angustifolia","species",1
9660,"Violaceae","Rinorea","bengalensis","species",1
9661,"Violaceae","Rinorea","bipindensis","species",1
9662,"Violaceae","Rinorea","brachypetala","species",1
9663,"Violaceae","Rinorea","breviracemosa","species",1
9664,"Violaceae","Rinorea","bullata","species",1
9665,"Violaceae","Rinorea","cf bahiensis","species",1
9666,"Violaceae","Rinorea","deflexa","species",1
9667,"Violaceae","Rinorea","deflexiflora","species",1
9668,"Violaceae","Rinorea","deflexiflora?","species",1
9669,"Violaceae","Rinorea","dentata","species",1
9670,"Violaceae","Rinorea","ferruginea","species",1
9671,"Violaceae","Rinorea","hummelii","species",1
9672,"Violaceae","Rinorea","kamerunensis","species",1
9673,"Violaceae","Rinorea","lindeniana","species",1
9674,"Violaceae","Rinorea","longicuspis","species",1
9675,"Violaceae","Rinorea","longisepala","species",1
9676,"Violaceae","Rinorea","m1","genus",0
9677,"Violaceae","Rinorea","m2","genus",0
9678,"Violaceae","Rinorea","m3","genus",0
9679,"Violaceae","Rinorea","m4","genus",0
9680,"Violaceae","Rinorea","m5","genus",0
9681,"Violaceae","Rinorea","oblongifolia","species",1
9682,"Violaceae","Rinorea","paniculata","species",1
9683,"Violaceae","Rinorea","passourea","species",1
9684,"Violaceae","Rinorea","pubiflora","species",1
9685,"Violaceae","Rinorea","publiflora","species",1
9686,"Violaceae","Rinorea","racemosa","species",1
9687,"Violaceae","Rinorea","squamata","species",1
9688,"Violaceae","Rinorea","sylvatica","species",1
9689,"Violaceae","Rinorea","viridifolia","species",1
9690,"Violaceae","Rinorea","welwitschii","species",1
9691,"Violaceae","Rinoreocarpus","ulei","species",1
9692,"Vitaceae","Ampelocissus","m1","genus",0
9693,"Vitaceae","Ampelopsis","brevipedunculata","species",1
9694,"Vitaceae","Cissus","adnata","species",1
9695,"Vitaceae","Cissus","barbeyana","species",1
9696,"Vitaceae","Cissus","biformifolia","species",1
9697,"Vitaceae","Cissus","brevipes","species",1
9698,"Vitaceae","Cissus","cf allenii","species",1
9699,"Vitaceae","Cissus","cf biformifolia","species",1
9700,"Vitaceae","Cissus","cf verticillata","species",1
