"count_id","line","species_id","site_code","liana","count"
96397,9,1265,"CUEVAS","L",1.0
96398,1,1277,"CUEVAS","L",1.0
96399,5,1277,"CUEVAS","L",1.0
96400,10,1285,"CUEVAS","L",1.0
96401,6,1373,"CUEVAS","L",1.0
96402,10,1373,"CUEVAS","L",1.0
96403,4,1564,"CUEVAS","L",1.0
96404,1,1691,"CUEVAS","",1.0
96405,3,1692,"CUEVAS","",2.0
96406,4,1692,"CUEVAS","",1.0
96407,5,1692,"CUEVAS","",1.0
96408,6,1692,"CUEVAS","",1.0
96409,7,1692,"CUEVAS","",1.0
96410,8,1692,"CUEVAS","",1.0
96411,9,1692,"CUEVAS","",1.0
96412,10,1692,"CUEVAS","",1.0
96413,1,2112,"CUEVAS","",1.0
96414,1,2114,"CUEVAS","",1.0
96415,1,2134,"CUEVAS","",2.0
96416,5,2134,"CUEVAS","L",1.0
96417,10,2134,"CUEVAS","",1.0
96418,1,2433,"CUEVAS","",1.0
96419,4,2532,"CUEVAS","L",2.0
96420,4,2533,"CUEVAS","L",1.0
96421,10,2533,"CUEVAS","L",1.0
96422,10,2659,"CUEVAS","",1.0
96423,6,2865,"CUEVAS","L",1.0
96424,1,2866,"CUEVAS","L",1.0
96425,6,2894,"CUEVAS","",1.0
96426,9,2894,"CUEVAS","L",1.0
96427,,2911,"CUEVAS","",1.0
96428,2,2923,"CUEVAS","",1.0
96429,5,2923,"CUEVAS","",1.0
96430,9,2923,"CUEVAS","",1.0
96431,1,2935,"CUEVAS","",1.0
96432,1,2936,"CUEVAS","",1.0
96433,3,2936,"CUEVAS","",1.0
96434,4,2939,"CUEVAS","",1.0
96435,9,2939,"CUEVAS","",1.0
96436,7,2940,"CUEVAS","",1.0
96437,1,2986,"CUEVAS","L",1.0
96438,4,2986,"CUEVAS","L",1.0
96439,5,2986,"CUEVAS","L",1.0
96440,7,2986,"CUEVAS","L",1.0
96441,10,2987,"CUEVAS","",2.0
96442,7,3314,"CUEVAS","",1.0
96443,3,3323,"CUEVAS","L",1.0
96444,10,3323,"CUEVAS","L",1.0
96445,7,3389,"CUEVAS","",1.0
96446,6,3715,"CUEVAS","",1.0
96447,1,3760,"CUEVAS","L",1.0
96448,7,3760,"CUEVAS","L",1.0
96449,1,3772,"CUEVAS","",1.0
96450,1,3790,"CUEVAS","",1.0
96451,7,3790,"CUEVAS","",2.0
96452,10,3790,"CUEVAS","",3.0
96453,7,4111,"CUEVAS","",1.0
96454,5,4224,"CUEVAS","",1.0
96455,5,4767,"CUEVAS","",1.0
96456,3,4869,"CUEVAS","",1.0
96457,1,4930,"CUEVAS","",2.0
96458,2,4930,"CUEVAS","",1.0
96459,3,4930,"CUEVAS","",1.0
96460,7,4981,"CUEVAS","",3.0
96461,1,5210,"CUEVAS","L",1.0
96462,5,5282,"CUEVAS","",1.0
96463,5,5293,"CUEVAS","",1.0
96464,7,5294,"CUEVAS","",1.0
96465,9,5295,"CUEVAS","",1.0
96466,2,5375,"CUEVAS","",1.0
96467,6,5375,"CUEVAS","",1.0
96468,8,5375,"CUEVAS","",1.0
96469,9,5375,"CUEVAS","",1.0
96470,2,5474,"CUEVAS","",1.0
96471,7,5490,"CUEVAS","",1.0
96472,9,5490,"CUEVAS","",1.0
96473,6,5776,"CUEVAS","L",1.0
96474,9,5845,"CUEVAS","L",1.0
96475,1,5917,"CUEVAS","",1.0
96476,5,5926,"CUEVAS","",1.0
96477,6,5926,"CUEVAS","",1.0
96478,7,5926,"CUEVAS","",2.0
96479,9,5926,"CUEVAS","",1.0
96480,6,5927,"CUEVAS","",1.0
96481,8,5927,"CUEVAS","",2.0
96482,1,5989,"CUEVAS","L",1.0
96483,10,5990,"CUEVAS","L",1.0
96484,1,6096,"CUEVAS","",2.0
96485,7,6096,"CUEVAS","",1.0
96486,2,6102,"CUEVAS","",1.0
96487,10,6173,"CUEVAS","",1.0
96488,6,6224,"CUEVAS","L",1.0
96489,7,6224,"CUEVAS","L",1.0
96490,9,6224,"CUEVAS","L",1.0
96491,10,6224,"CUEVAS","L",2.0
96492,5,6269,"CUEVAS","L",1.0
96493,9,6326,"CUEVAS","",1.0
96494,7,6355,"CUEVAS","",1.0
96495,3,6446,"CUEVAS","L",1.0
96496,1,6499,"CUEVAS","L",1.0
96497,10,6502,"CUEVAS","L",1.0
96498,4,6577,"CUEVAS","",1.0
96499,7,6577,"CUEVAS","",1.0
96500,8,6577,"CUEVAS","",3.0
96501,4,6682,"CUEVAS","",1.0
96502,5,6682,"CUEVAS","",1.0
96503,6,6682,"CUEVAS","",1.0
96504,10,6683,"CUEVAS","",1.0
96505,1,6812,"CUEVAS","",2.0
96506,3,6812,"CUEVAS","",3.0
96507,4,6812,"CUEVAS","",1.0
96508,5,6812,"CUEVAS","",1.0
96509,6,6812,"CUEVAS","",1.0
96510,8,6812,"CUEVAS","",5.0
96511,9,6812,"CUEVAS","",1.0
96512,10,6812,"CUEVAS","",4.0
96513,8,6915,"CUEVAS","",1.0
96514,7,6922,"CUEVAS","",1.0
96515,9,7049,"CUEVAS","",1.0
96516,3,7539,"CUEVAS","",1.0
96517,6,7539,"CUEVAS","",2.0
96518,8,7539,"CUEVAS","",1.0
96519,2,7546,"CUEVAS","",1.0
96520,3,7546,"CUEVAS","",1.0
96521,10,7546,"CUEVAS","",1.0
96522,7,7548,"CUEVAS","",1.0
96523,7,7549,"CUEVAS","",1.0
96524,8,7550,"CUEVAS","L",1.0
96525,1,7587,"CUEVAS","L",1.0
96526,2,7587,"CUEVAS","L",2.0
96527,3,7587,"CUEVAS","L",1.0
96528,6,7587,"CUEVAS","L",1.0
96529,7,7587,"CUEVAS","L",2.0
96530,4,7847,"CUEVAS","",1.0
96531,2,8082,"CUEVAS","",1.0
96532,7,8129,"CUEVAS","",1.0
96533,5,8183,"CUEVAS","",1.0
96534,1,8191,"CUEVAS","",2.0
96535,6,8192,"CUEVAS","",1.0
96536,4,8210,"CUEVAS","",2.0
96537,6,8210,"CUEVAS","",1.0
96538,8,8210,"CUEVAS","",3.0
96539,9,8210,"CUEVAS","",1.0
96540,2,8227,"CUEVAS","",1.0
96541,3,8251,"CUEVAS","",1.0
96542,3,8269,"CUEVAS","",1.0
96543,4,8270,"CUEVAS","",1.0
96544,5,8270,"CUEVAS","",1.0
96545,6,8270,"CUEVAS","",1.0
96546,9,8271,"CUEVAS","",1.0
96547,9,8272,"CUEVAS","",2.0
96548,10,8273,"CUEVAS","",1.0
96549,6,8285,"CUEVAS","",1.0
96550,1,8504,"CUEVAS","",1.0
96551,1,8559,"CUEVAS","",1.0
96552,5,8719,"CUEVAS","L",1.0
96553,1,8984,"CUEVAS","",1.0
96554,4,9040,"CUEVAS","L",1.0
96555,5,9040,"CUEVAS","L",1.0
96556,8,9040,"CUEVAS","L",2.0
96557,9,9040,"CUEVAS","L",1.0
96558,2,9092,"CUEVAS","",1.0
96559,6,9092,"CUEVAS","",1.0
96560,10,9092,"CUEVAS","",3.0
96561,7,9116,"CUEVAS","L",1.0
96562,10,9116,"CUEVAS","L",1.0
96563,10,9155,"CUEVAS","",1.0
96564,4,9232,"CUEVAS","",1.0
96565,6,9232,"CUEVAS","",3.0
96566,1,9290,"CUEVAS","",1.0
96567,8,9358,"CUEVAS","",1.0
96568,7,9484,"CUEVAS","",1.0
96569,2,9506,"CUEVAS","",1.0
96570,3,9506,"CUEVAS","",1.0
96571,5,9506,"CUEVAS","",2.0
96572,9,9506,"CUEVAS","",1.0
96573,7,9523,"CUEVAS","",1.0
96574,5,9535,"CUEVAS","",1.0
96575,6,9535,"CUEVAS","",1.0
96576,8,9535,"CUEVAS","L",1.0
96577,2,9780,"CUEVAS","",1.0
96578,1,9783,"CUEVAS","",1.0
96579,3,9783,"CUEVAS","",1.0
96580,6,9783,"CUEVAS","",2.0
96581,8,9783,"CUEVAS","",2.0
96582,10,9783,"CUEVAS","",2.0
96583,3,722,"ALTOSAPA","",1.0
96584,4,723,"ALTOSAPA","",2.0
96585,7,724,"ALTOSAPA","L",1.0
96586,5,759,"ALTOSAPA","L",1.0
96587,2,902,"ALTOSAPA","",8.0
96588,3,902,"ALTOSAPA","",2.0
96589,7,902,"ALTOSAPA","",3.0
96590,3,903,"ALTOSAPA","",3.0
96591,4,903,"ALTOSAPA","",3.0
96592,8,903,"ALTOSAPA","",1.0
96593,3,986,"ALTOSAPA","",1.0
96594,4,986,"ALTOSAPA","",1.0
96595,4,986,"ALTOSAPA","",1.0
96596,4,986,"ALTOSAPA","",1.0
96597,4,986,"ALTOSAPA","",2.0
96598,3,1045,"ALTOSAPA","",1.0
96599,4,1232,"ALTOSAPA","",2.0
96600,4,1233,"ALTOSAPA","",2.0
96601,7,1277,"ALTOSAPA","L",1.0
96602,3,1300,"ALTOSAPA","L",1.0
96603,5,1300,"ALTOSAPA","L",1.0
96604,6,1300,"ALTOSAPA","L",1.0
96605,7,1300,"ALTOSAPA","L",1.0
96606,8,1300,"ALTOSAPA","L",1.0
96607,10,1300,"ALTOSAPA","L",1.0
96608,2,1769,"ALTOSAPA","",4.0
96609,5,1769,"ALTOSAPA","",1.0
96610,10,1769,"ALTOSAPA","",1.0
96611,3,2355,"ALTOSAPA","",2.0
96612,4,2355,"ALTOSAPA","",1.0
96613,5,2355,"ALTOSAPA","",2.0
96614,1,2532,"ALTOSAPA","L",1.0
96615,5,2532,"ALTOSAPA","L",1.0
96616,3,2533,"ALTOSAPA","",2.0
96617,4,2533,"ALTOSAPA","L",2.0
96618,4,2533,"ALTOSAPA","",3.0
96619,5,2533,"ALTOSAPA","",2.0
96620,4,2534,"ALTOSAPA","L",1.0
96621,5,2534,"ALTOSAPA","L",1.0
96622,8,2606,"ALTOSAPA","",1.0
96623,2,2894,"ALTOSAPA","",1.0
96624,4,2894,"ALTOSAPA","",1.0
96625,5,2894,"ALTOSAPA","",2.0
96626,1,2935,"ALTOSAPA","",2.0
96627,1,2936,"ALTOSAPA","",1.0
96628,2,2936,"ALTOSAPA","",1.0
96629,6,2936,"ALTOSAPA","",1.0
96630,7,2936,"ALTOSAPA","",1.0
96631,7,2936,"ALTOSAPA","",6.0
96632,8,2936,"ALTOSAPA","",1.0
96633,9,2936,"ALTOSAPA","",3.0
96634,10,2936,"ALTOSAPA","",1.0
96635,1,2938,"ALTOSAPA","",2.0
96636,2,2938,"ALTOSAPA","",3.0
96637,3,2938,"ALTOSAPA","",3.0
96638,4,2938,"ALTOSAPA","",6.0
96639,5,2938,"ALTOSAPA","",10.0
96640,6,2938,"ALTOSAPA","",6.0
96641,8,2938,"ALTOSAPA","",3.0
96642,8,2938,"ALTOSAPA","",10.0
96643,9,2938,"ALTOSAPA","",10.0
96644,10,2938,"ALTOSAPA","",10.0
96645,4,2939,"ALTOSAPA","",2.0
96646,5,2939,"ALTOSAPA","",1.0
96647,6,2940,"ALTOSAPA","",1.0
96648,2,2999,"ALTOSAPA","",2.0
96649,3,2999,"ALTOSAPA","",2.0
96650,4,2999,"ALTOSAPA","",1.0
96651,5,2999,"ALTOSAPA","",1.0
96652,6,2999,"ALTOSAPA","",1.0
96653,7,2999,"ALTOSAPA","",1.0
96654,9,2999,"ALTOSAPA","",1.0
96655,1,3323,"ALTOSAPA","L",1.0
96656,2,3323,"ALTOSAPA","L",3.0
96657,3,3323,"ALTOSAPA","L",6.0
96658,4,3323,"ALTOSAPA","L",2.0
96659,5,3323,"ALTOSAPA","L",2.0
96660,7,3323,"ALTOSAPA","L",1.0
96661,8,3323,"ALTOSAPA","L",1.0
96662,10,3323,"ALTOSAPA","L",1.0
96663,2,3325,"ALTOSAPA","L",2.0
96664,3,3325,"ALTOSAPA","L",4.0
96665,4,3326,"ALTOSAPA","L",1.0
96666,1,4696,"ALTOSAPA","",4.0
96667,2,4696,"ALTOSAPA","",2.0
96668,3,4696,"ALTOSAPA","",4.0
96669,4,4696,"ALTOSAPA","",2.0
96670,5,4696,"ALTOSAPA","",2.0
96671,6,4696,"ALTOSAPA","",1.0
96672,7,4696,"ALTOSAPA","",1.0
96673,9,4696,"ALTOSAPA","",1.0
96674,10,4696,"ALTOSAPA","",1.0
96675,3,4930,"ALTOSAPA","",2.0
96676,4,4930,"ALTOSAPA","",1.0
96677,3,5282,"ALTOSAPA","",1.0
96678,4,5293,"ALTOSAPA","",1.0
96679,2,5375,"ALTOSAPA","",1.0
96680,4,5375,"ALTOSAPA","",1.0
96681,5,5375,"ALTOSAPA","",1.0
96682,7,5376,"ALTOSAPA","",1.0
96683,7,5376,"ALTOSAPA","",1.0
96684,8,5376,"ALTOSAPA","",1.0
96685,9,5376,"ALTOSAPA","",1.0
96686,9,5377,"ALTOSAPA","",1.0
96687,1,5845,"ALTOSAPA","",1.0
96688,2,5845,"ALTOSAPA","",1.0
96689,5,5845,"ALTOSAPA","L",1.0
96690,7,5845,"ALTOSAPA","L",1.0
96691,8,5845,"ALTOSAPA","L",1.0
96692,9,5845,"ALTOSAPA","L",1.0
96693,10,5845,"ALTOSAPA","L",3.0
96694,1,5917,"ALTOSAPA","",1.0
96695,1,5926,"ALTOSAPA","",4.0
96696,2,5926,"ALTOSAPA","",3.0
96697,4,5926,"ALTOSAPA","",1.0
96698,5,5926,"ALTOSAPA","",6.0
96699,8,5926,"ALTOSAPA","",1.0
96700,10,5926,"ALTOSAPA","",1.0
96701,1,5927,"ALTOSAPA","",3.0
96702,2,5927,"ALTOSAPA","",1.0
96703,4,5927,"ALTOSAPA","",1.0
96704,5,5927,"ALTOSAPA","",4.0
96705,6,5927,"ALTOSAPA","",1.0
96706,7,5927,"ALTOSAPA","",1.0
96707,8,5927,"ALTOSAPA","",3.0
96708,2,5928,"ALTOSAPA","",1.0
96709,3,5928,"ALTOSAPA","",1.0
96710,4,5928,"ALTOSAPA","",1.0
96711,7,5928,"ALTOSAPA","",1.0
96712,8,5928,"ALTOSAPA","",1.0
96713,2,5929,"ALTOSAPA","L",2.0
96714,5,5929,"ALTOSAPA","L",1.0
96715,6,5929,"ALTOSAPA","L",1.0
96716,7,5929,"ALTOSAPA","L",3.0
96717,8,5929,"ALTOSAPA","L",1.0
96718,9,5929,"ALTOSAPA","L",1.0
96719,2,5930,"ALTOSAPA","",1.0
96720,3,5930,"ALTOSAPA","",2.0
96721,4,5930,"ALTOSAPA","",2.0
96722,2,5931,"ALTOSAPA","",1.0
96723,10,5931,"ALTOSAPA","",1.0
96724,6,5932,"ALTOSAPA","",5.0
96725,7,5932,"ALTOSAPA","",1.0
96726,8,5932,"ALTOSAPA","",1.0
96727,9,5932,"ALTOSAPA","",1.0
96728,10,5932,"ALTOSAPA","",1.0
96729,6,5933,"ALTOSAPA","",1.0
96730,8,5933,"ALTOSAPA","",1.0
96731,1,6935,"ALTOSAPA","",2.0
96732,2,6935,"ALTOSAPA","",1.0
96733,3,6935,"ALTOSAPA","",4.0
96734,4,6935,"ALTOSAPA","",4.0
96735,5,6935,"ALTOSAPA","",1.0
96736,7,6935,"ALTOSAPA","",1.0
96737,8,7407,"ALTOSAPA","L",1.0
96738,9,7407,"ALTOSAPA","L",1.0
96739,1,7546,"ALTOSAPA","",1.0
96740,2,7546,"ALTOSAPA","",2.0
96741,5,7546,"ALTOSAPA","",3.0
96742,6,7546,"ALTOSAPA","",1.0
96743,7,7546,"ALTOSAPA","",5.0
96744,9,7546,"ALTOSAPA","",4.0
96745,10,7546,"ALTOSAPA","",8.0
96746,3,7548,"ALTOSAPA","",1.0
96747,9,7671,"ALTOSAPA","L",1.0
96748,3,7719,"ALTOSAPA","",1.0
96749,3,7847,"ALTOSAPA","",1.0
96750,4,7847,"ALTOSAPA","",1.0
96751,6,7966,"ALTOSAPA","",2.0
96752,7,7966,"ALTOSAPA","",1.0
96753,9,7966,"ALTOSAPA","",2.0
96754,5,7967,"ALTOSAPA","",1.0
96755,6,7967,"ALTOSAPA","",1.0
96756,8,7967,"ALTOSAPA","",1.0
96757,9,7967,"ALTOSAPA","",1.0
96758,1,8129,"ALTOSAPA","",2.0
96759,2,8129,"ALTOSAPA","",1.0
96760,4,8129,"ALTOSAPA","",3.0
96761,6,8129,"ALTOSAPA","",1.0
96762,8,8129,"ALTOSAPA","",1.0
96763,10,8129,"ALTOSAPA","",1.0
96764,2,8191,"ALTOSAPA","",2.0
96765,4,8191,"ALTOSAPA","",2.0
96766,5,8191,"ALTOSAPA","",2.0
96767,8,8191,"ALTOSAPA","",2.0
96768,9,8191,"ALTOSAPA","",1.0
96769,10,8191,"ALTOSAPA","",2.0
96770,8,8269,"ALTOSAPA","",1.0
96771,2,8469,"ALTOSAPA","",2.0
96772,4,8469,"ALTOSAPA","",3.0
96773,7,8469,"ALTOSAPA","",1.0
96774,1,9301,"ALTOSAPA","",1.0
96775,5,9301,"ALTOSAPA","",1.0
96776,6,9301,"ALTOSAPA","",1.0
96777,9,9301,"ALTOSAPA","",2.0
96778,10,9301,"ALTOSAPA","",1.0
96779,2,9330,"ALTOSAPA","",1.0
96780,2,9331,"ALTOSAPA","",1.0
96781,3,9331,"ALTOSAPA","",1.0
96782,3,9342,"ALTOSAPA","",1.0
96783,4,9342,"ALTOSAPA","",2.0
96784,5,9342,"ALTOSAPA","",1.0
96785,1,9705,"ALTOSAPA","L",2.0
96786,3,9705,"ALTOSAPA","L",2.0
96787,7,9705,"ALTOSAPA","L",1.0
96788,3,9764,"ALTOSAPA","",1.0
96789,8,115,"ANCHICAY","",1.0
96790,3,302,"ANCHICAY","",2.0
96791,5,302,"ANCHICAY","",1.0
96792,6,303,"ANCHICAY","",1.0
96793,2,319,"ANCHICAY","",1.0
96794,4,322,"ANCHICAY","",1.0
96795,6,322,"ANCHICAY","",1.0
96796,7,322,"ANCHICAY","",1.0
96797,8,631,"ANCHICAY","L",1.0
96798,10,774,"ANCHICAY","L",2.0
96799,6,788,"ANCHICAY","L",1.0
96800,2,806,"ANCHICAY","L",1.0
96801,3,807,"ANCHICAY","L",3.0
96802,6,808,"ANCHICAY","L",1.0
96803,7,809,"ANCHICAY","L",1.0
96804,8,809,"ANCHICAY","L",2.0
96805,10,809,"ANCHICAY","L",1.0
96806,7,810,"ANCHICAY","L",2.0
96807,9,811,"ANCHICAY","L",1.0
96808,1,820,"ANCHICAY","L",1.0
96809,9,831,"ANCHICAY","L",2.0
96810,10,831,"ANCHICAY","L",2.0
96811,8,839,"ANCHICAY","L",1.0
96812,3,902,"ANCHICAY","L",1.0
96813,6,902,"ANCHICAY","",1.0
96814,6,960,"ANCHICAY","",1.0
96815,9,1032,"ANCHICAY","",1.0
96816,10,1032,"ANCHICAY","",1.0
96817,2,1045,"ANCHICAY","",1.0
96818,7,1046,"ANCHICAY","",1.0
96819,5,1069,"ANCHICAY","",1.0
96820,1,1160,"ANCHICAY","",1.0
96821,1,1174,"ANCHICAY","",4.0
96822,2,1174,"ANCHICAY","",9.0
96823,3,1174,"ANCHICAY","",6.0
96824,4,1174,"ANCHICAY","",6.0
96825,5,1174,"ANCHICAY","",4.0
96826,6,1174,"ANCHICAY","",7.0
96827,7,1174,"ANCHICAY","",3.0
96828,8,1174,"ANCHICAY","",3.0
96829,9,1174,"ANCHICAY","",8.0
96830,10,1174,"ANCHICAY","",3.0
96831,6,1175,"ANCHICAY","",1.0
96832,8,1175,"ANCHICAY","",1.0
96833,10,1175,"ANCHICAY","",2.0
96834,2,1239,"ANCHICAY","",1.0
96835,2,1277,"ANCHICAY","L",1.0
96836,10,1277,"ANCHICAY","L",1.0
96837,6,1461,"ANCHICAY","L",1.0
96838,2,1560,"ANCHICAY","L",1.0
96839,6,1560,"ANCHICAY","L",1.0
96840,2,1650,"ANCHICAY","",1.0
96841,3,1681,"ANCHICAY","",1.0
96842,2,1689,"ANCHICAY","",1.0
96843,1,1691,"ANCHICAY","",3.0
96844,2,1691,"ANCHICAY","",1.0
96845,5,1691,"ANCHICAY","",4.0
96846,6,1691,"ANCHICAY","",1.0
96847,7,1691,"ANCHICAY","",2.0
96848,8,1691,"ANCHICAY","",4.0
96849,9,1691,"ANCHICAY","",4.0
96850,10,1691,"ANCHICAY","",3.0
96851,2,1692,"ANCHICAY","",1.0
96852,3,1692,"ANCHICAY","",2.0
96853,8,1692,"ANCHICAY","",1.0
96854,2,1763,"ANCHICAY","",1.0
96855,2,1862,"ANCHICAY","",1.0
96856,3,1863,"ANCHICAY","",1.0
96857,1,1871,"ANCHICAY","",1.0
96858,4,1871,"ANCHICAY","",2.0
96859,5,1871,"ANCHICAY","",1.0
96860,8,1871,"ANCHICAY","",1.0
96861,9,1871,"ANCHICAY","",1.0
96862,10,1871,"ANCHICAY","",1.0
96863,3,1911,"ANCHICAY","",1.0
96864,7,1911,"ANCHICAY","",1.0
96865,3,1917,"ANCHICAY","",1.0
96866,5,1917,"ANCHICAY","",2.0
96867,1,1969,"ANCHICAY","",1.0
96868,4,1969,"ANCHICAY","",2.0
96869,7,1969,"ANCHICAY","",1.0
96870,9,1969,"ANCHICAY","",1.0
96871,10,1969,"ANCHICAY","",2.0
96872,1,2161,"ANCHICAY","",1.0
96873,2,2161,"ANCHICAY","",1.0
96874,6,2161,"ANCHICAY","",1.0
96875,2,2212,"ANCHICAY","",1.0
96876,3,2212,"ANCHICAY","",2.0
96877,7,2212,"ANCHICAY","",2.0
96878,9,2212,"ANCHICAY","",2.0
96879,10,2212,"ANCHICAY","",2.0
96880,2,2213,"ANCHICAY","",1.0
96881,3,2214,"ANCHICAY","",1.0
96882,5,2215,"ANCHICAY","",2.0
96883,3,2433,"ANCHICAY","",1.0
96884,8,2433,"ANCHICAY","",2.0
96885,9,2433,"ANCHICAY","",2.0
96886,6,2434,"ANCHICAY","",2.0
96887,10,2435,"ANCHICAY","",2.0
96888,1,2532,"ANCHICAY","L",1.0
96889,3,2532,"ANCHICAY","L",1.0
96890,5,2532,"ANCHICAY","",1.0
96891,2,2533,"ANCHICAY","",1.0
96892,3,2533,"ANCHICAY","L",1.0
96893,3,2655,"ANCHICAY","",2.0
96894,3,2823,"ANCHICAY","L",1.0
96895,1,2986,"ANCHICAY","",1.0
96896,8,2987,"ANCHICAY","L",1.0
96897,1,3021,"ANCHICAY","L",1.0
96898,6,3021,"ANCHICAY","L",1.0
96899,1,3095,"ANCHICAY","L",5.0
96900,2,3095,"ANCHICAY","L",1.0
96901,5,3095,"ANCHICAY","L",1.0
96902,7,3095,"ANCHICAY","L",1.0
96903,10,3095,"ANCHICAY","L",1.0
96904,3,3275,"ANCHICAY","",1.0
96905,6,3276,"ANCHICAY","",1.0
96906,8,3323,"ANCHICAY","L",2.0
96907,3,3423,"ANCHICAY","",1.0
96908,2,3539,"ANCHICAY","",1.0
96909,7,3539,"ANCHICAY","",3.0
96910,8,3539,"ANCHICAY","",5.0
96911,10,3539,"ANCHICAY","",1.0
96912,2,3773,"ANCHICAY","",1.0
96913,3,4224,"ANCHICAY","",1.0
96914,6,4224,"ANCHICAY","",1.0
96915,4,4228,"ANCHICAY","",1.0
96916,7,4229,"ANCHICAY","",1.0
96917,10,4230,"ANCHICAY","",3.0
96918,3,4382,"ANCHICAY","",1.0
96919,6,4382,"ANCHICAY","",1.0
96920,10,4382,"ANCHICAY","",2.0
96921,7,4383,"ANCHICAY","",1.0
96922,3,4438,"ANCHICAY","",1.0
96923,6,4505,"ANCHICAY","",1.0
96924,10,4854,"ANCHICAY","",1.0
96925,3,4892,"ANCHICAY","L",1.0
96926,8,4892,"ANCHICAY","L",1.0
96927,8,4961,"ANCHICAY","L",1.0
96928,1,5282,"ANCHICAY","",1.0
96929,1,5293,"ANCHICAY","",1.0
96930,1,5294,"ANCHICAY","",1.0
96931,3,5294,"ANCHICAY","",1.0
96932,2,5295,"ANCHICAY","",1.0
96933,5,5296,"ANCHICAY","",1.0
96934,10,5297,"ANCHICAY","",1.0
96935,1,5488,"ANCHICAY","",2.0
96936,1,5490,"ANCHICAY","",2.0
96937,2,5490,"ANCHICAY","",3.0
96938,6,5490,"ANCHICAY","",1.0
96939,9,5490,"ANCHICAY","",1.0
96940,5,5712,"ANCHICAY","",1.0
96941,2,5776,"ANCHICAY","L",1.0
96942,1,5845,"ANCHICAY","",4.0
96943,4,5845,"ANCHICAY","",1.0
96944,4,5849,"ANCHICAY","",2.0
96945,1,5917,"ANCHICAY","",1.0
96946,7,5918,"ANCHICAY","",1.0
96947,8,5919,"ANCHICAY","",1.0
96948,9,5919,"ANCHICAY","",1.0
96949,10,5919,"ANCHICAY","",3.0
96950,8,5920,"ANCHICAY","",1.0
96951,8,5921,"ANCHICAY","",1.0
96952,9,5922,"ANCHICAY","",1.0
96953,10,5923,"ANCHICAY","",1.0
96954,10,5924,"ANCHICAY","",1.0
96955,1,5926,"ANCHICAY","",1.0
96956,5,5926,"ANCHICAY","",1.0
96957,9,5926,"ANCHICAY","",1.0
96958,2,5927,"ANCHICAY","",3.0
96959,3,5927,"ANCHICAY","",2.0
96960,5,5927,"ANCHICAY","",1.0
96961,6,5927,"ANCHICAY","",2.0
96962,7,5927,"ANCHICAY","",10.0
96963,9,5927,"ANCHICAY","",1.0
96964,2,5928,"ANCHICAY","",1.0
96965,2,5929,"ANCHICAY","",1.0
96966,5,5929,"ANCHICAY","",1.0
96967,3,5930,"ANCHICAY","",1.0
96968,4,5930,"ANCHICAY","",1.0
96969,6,5930,"ANCHICAY","",1.0
96970,4,5931,"ANCHICAY","",3.0
96971,7,5931,"ANCHICAY","",1.0
96972,6,5932,"ANCHICAY","",1.0
96973,6,5933,"ANCHICAY","",1.0
96974,4,5989,"ANCHICAY","L",1.0
96975,5,5989,"ANCHICAY","L",1.0
96976,9,6222,"ANCHICAY","L",1.0
96977,6,6235,"ANCHICAY","L",1.0
96978,2,6409,"ANCHICAY","",1.0
96979,1,6414,"ANCHICAY","",1.0
96980,6,6414,"ANCHICAY","",1.0
96981,8,6414,"ANCHICAY","",1.0
96982,9,6414,"ANCHICAY","",2.0
96983,9,6414,"ANCHICAY","",1.0
96984,10,6414,"ANCHICAY","",1.0
96985,8,6484,"ANCHICAY","L",1.0
96986,1,6536,"ANCHICAY","",1.0
96987,5,6536,"ANCHICAY","",2.0
96988,7,6536,"ANCHICAY","",1.0
96989,9,6536,"ANCHICAY","",1.0
96990,6,6561,"ANCHICAY","",1.0
96991,8,6577,"ANCHICAY","",1.0
96992,8,6621,"ANCHICAY","",1.0
96993,6,6682,"ANCHICAY","",1.0
96994,7,6682,"ANCHICAY","",3.0
96995,10,6682,"ANCHICAY","",2.0
96996,6,6719,"ANCHICAY","",1.0
96997,7,6719,"ANCHICAY","",1.0
96998,4,6799,"ANCHICAY","",1.0
96999,10,6808,"ANCHICAY","",3.0
97000,5,6835,"ANCHICAY","",1.0
97001,6,6835,"ANCHICAY","",3.0
97002,8,6835,"ANCHICAY","",3.0
97003,10,6836,"ANCHICAY","",1.0
97004,2,6857,"ANCHICAY","",3.0
97005,5,6857,"ANCHICAY","",1.0
97006,6,6857,"ANCHICAY","",1.0
97007,7,6857,"ANCHICAY","",1.0
97008,8,6857,"ANCHICAY","",3.0
97009,2,6888,"ANCHICAY","",1.0
97010,3,6888,"ANCHICAY","",1.0
97011,4,6888,"ANCHICAY","",2.0
97012,6,7262,"ANCHICAY","",1.0
97013,8,7262,"ANCHICAY","",2.0
97014,1,7263,"ANCHICAY","",1.0
97015,3,7263,"ANCHICAY","",1.0
97016,7,7263,"ANCHICAY","",1.0
97017,9,7263,"ANCHICAY","",1.0
97018,2,7295,"ANCHICAY","",1.0
97019,4,7295,"ANCHICAY","",1.0
97020,5,7295,"ANCHICAY","",2.0
97021,7,7295,"ANCHICAY","",1.0
97022,6,7546,"ANCHICAY","L",1.0
97023,7,7548,"ANCHICAY","L",2.0
97024,8,7549,"ANCHICAY","",1.0
97025,1,7654,"ANCHICAY","",1.0
97026,1,7966,"ANCHICAY","",1.0
