Species,ScieName,SpeciesGrp,YearC,Decade,Status,PartyName,Flag,Fleet,Stock,SampArea,AreaT1,SpcGearGrp,GearGrp,GearCode,CatchTypeCode,QualInfoCode,Qty_t
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,KOREA REP.,Korea Rep.,KOR,ATS,BIL97,SE,Longline,LL,LL,L,RPT1,2.424
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,KOREA REP.,Korea Rep.,KOR,ATS,BIL97,SE,Longline,LL,LL,DD,RPT1,0
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,KOREA REP.,Korea Rep.,KOR,ATS,BIL96,SW,Longline,LL,LL,L,RPT1,1.655
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,KOREA REP.,Korea Rep.,KOR,ATS,BIL96,SW,Longline,LL,LL,DD,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,KOREA REP.,Korea Rep.,KOR,A+M,BIL94C,NE,All gears,LL,LL,L,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,KOREA REP.,Korea Rep.,KOR,A+M,BIL94C,NE,All gears,LL,LL,DD,RPT1,0.0875
THR,Alopias spp,5-Sharks (other),2014,2010,CP,KOREA REP.,Korea Rep.,KOR,A+M,BIL94C,NE,All gears,LL,LL,L,RPT1,0
THR,Alopias spp,5-Sharks (other),2014,2010,CP,KOREA REP.,Korea Rep.,KOR,A+M,BIL94C,NE,All gears,LL,LL,DD,RPT1,0.094
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,NCO,Non-contracting parties,Sta. Lucia,LCA,A+M,BIL93,WTRO,All gears,UN,OTH,L,RPT1,0.57164
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,NCO,Non-contracting parties,Sta. Lucia,LCA,ATN,BIL93,WTRO,Other surf.,UN,OTH,L,RPT1,0.01227
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,PS,PS,L,RPT1,2
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,PS,PS,DD,RPT1,0
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,LL,LL,L,RPT1,5
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,LL,LL,DD,RPT1,0
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,TP,TRAP,L,RPT1,0
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,TP,TRAP,DD,RPT1,0
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,GN,GILL,L,RPT1,0
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,GN,GILL,DD,RPT1,0
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,HL,HAND,L,RPT1,0
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,HL,HAND,DD,RPT1,0
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,PS,PS,L,RPT1,0
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,PS,PS,DD,RPT1,0
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,LL,LL,L,RPT1,0
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,LL,LL,DD,RPT1,0
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,TP,TRAP,L,RPT1,0
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,TP,TRAP,DD,RPT1,0
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,GN,GILL,L,RPT1,0
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,GN,GILL,DD,RPT1,0
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,HL,HAND,L,RPT1,0
WSH,Carcharodon carcharias,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,HL,HAND,DD,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,PS,PS,L,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,PS,PS,DD,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,LL,LL,L,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,LL,LL,DD,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,TP,TRAP,L,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,TP,TRAP,DD,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,GN,GILL,L,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,GN,GILL,DD,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,HL,HAND,L,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,HL,HAND,DD,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,PS,PS,L,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,PS,PS,DD,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,LL,LL,L,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,LL,LL,DD,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,TP,TRAP,L,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,TP,TRAP,DD,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,GN,GILL,L,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,GN,GILL,DD,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,HL,HAND,L,RPT1,0
SPK,Sphyrna mokarran,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,HL,HAND,DD,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,PS,PS,L,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,PS,PS,DD,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,LL,LL,L,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,LL,LL,DD,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,TP,TRAP,L,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,TP,TRAP,DD,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,GN,GILL,L,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,GN,GILL,DD,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,HL,HAND,L,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,HL,HAND,DD,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,PS,PS,L,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,PS,PS,DD,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,LL,LL,L,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,LL,LL,DD,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,TP,TRAP,L,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,TP,TRAP,DD,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,GN,GILL,L,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,GN,GILL,DD,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,HL,HAND,L,RPT1,0
SPZ,Sphyrna zygaena,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,HL,HAND,DD,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,PS,PS,L,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,PS,PS,DD,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,LL,LL,L,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,LL,LL,DD,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,TP,TRAP,L,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,TP,TRAP,DD,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,GN,GILL,L,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,GN,GILL,DD,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,HL,HAND,L,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,HL,HAND,DD,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,PS,PS,L,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,PS,PS,DD,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,LL,LL,L,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,LL,LL,DD,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,TP,TRAP,L,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,TP,TRAP,DD,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,GN,GILL,L,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,GN,GILL,DD,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,HL,HAND,L,RPT1,0
SPL,Sphyrna lewini,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,HL,HAND,DD,RPT1,0
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,Other surf.,PS,PS,L,RPT1,44
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,Other surf.,PS,PS,DD,RPT1,0
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,Longline,LL,LL,L,RPT1,580
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,Longline,LL,LL,DD,RPT1,0
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,Other surf.,TP,TRAP,L,RPT1,0
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,Other surf.,TP,TRAP,DD,RPT1,0
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,Other surf.,GN,GILL,L,RPT1,0
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,Other surf.,GN,GILL,DD,RPT1,0
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,Other surf.,HL,HAND,L,RPT1,0
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,Other surf.,HL,HAND,DD,RPT1,0
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,Other surf.,PS,PS,L,RPT1,0
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,Other surf.,PS,PS,DD,RPT1,0
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,Longline,LL,LL,L,RPT1,0
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,Longline,LL,LL,DD,RPT1,0
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,Other surf.,TP,TRAP,L,RPT1,0
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,Other surf.,TP,TRAP,DD,RPT1,0
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,Other surf.,GN,GILL,L,RPT1,0
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,Other surf.,GN,GILL,DD,RPT1,0
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,Other surf.,HL,HAND,L,RPT1,0
SMA,Isurus oxyrinchus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,Other surf.,HL,HAND,DD,RPT1,0
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,All gears,PS,PS,L,RPT1,0
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,All gears,PS,PS,DD,RPT1,0
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,All gears,LL,LL,L,RPT1,0.33
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,All gears,LL,LL,DD,RPT1,0
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,All gears,TP,TRAP,L,RPT1,0
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,All gears,TP,TRAP,DD,RPT1,0
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,All gears,GN,GILL,L,RPT1,0
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,All gears,GN,GILL,DD,RPT1,0
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,All gears,HL,HAND,L,RPT1,0
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,ATN,BIL94B,NE,All gears,HL,HAND,DD,RPT1,0
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,All gears,PS,PS,L,RPT1,0
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,All gears,PS,PS,DD,RPT1,0
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,All gears,LL,LL,L,RPT1,0
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,All gears,LL,LL,DD,RPT1,0
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,All gears,TP,TRAP,L,RPT1,0
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,All gears,TP,TRAP,DD,RPT1,0
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,All gears,GN,GILL,L,RPT1,0
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,All gears,GN,GILL,DD,RPT1,0
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,All gears,HL,HAND,L,RPT1,0
POR,Lamna nasus,4-Sharks (major),2014,2010,CP,MAROC,Maroc,MAR,MED,BIL95,MEDI,All gears,HL,HAND,DD,RPT1,0
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,PS,PS,L,RPT1,68
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,PS,PS,DD,RPT1,0
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,LL,LL,L,RPT1,170
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,LL,LL,DD,RPT1,0
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,TP,TRAP,L,RPT1,0
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,TP,TRAP,DD,RPT1,0
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,GN,GILL,L,RPT1,0
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,GN,GILL,DD,RPT1,0
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,HL,HAND,L,RPT1,0
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL94B,NE,All gears,HL,HAND,DD,RPT1,0
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,PS,PS,L,RPT1,9
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,PS,PS,DD,RPT1,0
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,LL,LL,L,RPT1,17
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,LL,LL,DD,RPT1,0
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,TP,TRAP,L,RPT1,0
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,TP,TRAP,DD,RPT1,0
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,GN,GILL,L,RPT1,0
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,GN,GILL,DD,RPT1,0
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,HL,HAND,L,RPT1,6
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,MAROC,Maroc,MAR,A+M,BIL95,MEDI,All gears,HL,HAND,DD,RPT1,0
GUP,Centrophorus granulosus,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN-SEN-CVERT,A+M,BIL94B,NE,All gears,GN,GILL,L,RPT1,0.11
GUP,Centrophorus granulosus,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN-SEN-CVERT,A+M,BIL94B,NE,All gears,GN,GILL,DD,RPT1,0
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN-SEN-CVERT,A+M,BIL94B,NE,All gears,GN,GILL,L,RPT1,72.69
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN-SEN-CVERT,A+M,BIL94B,NE,All gears,GN,GILL,DD,RPT1,0
SMD,Mustelus mustelus,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN-SEN-CVERT,A+M,BIL94B,NE,All gears,GN,GILL,L,RPT1,19.54
SMD,Mustelus mustelus,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN-SEN-CVERT,A+M,BIL94B,NE,All gears,GN,GILL,DD,RPT1,0
SPN,Sphyrna spp,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN-SEN-CVERT,A+M,BIL94B,NE,All gears,GN,GILL,L,RPT1,75.16
SPN,Sphyrna spp,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN-SEN-CVERT,A+M,BIL94B,NE,All gears,GN,GILL,DD,RPT1,0
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN-SEN-CVERT,A+M,BIL94B,NE,All gears,HL,HAND,L,RPT1,83.83
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN-SEN-CVERT,A+M,BIL94B,NE,All gears,HL,HAND,DD,RPT1,0
SMD,Mustelus mustelus,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN-SEN-CVERT,A+M,BIL94B,NE,All gears,HL,HAND,L,RPT1,0.05
SMD,Mustelus mustelus,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN-SEN-CVERT,A+M,BIL94B,NE,All gears,HL,HAND,DD,RPT1,0
SPN,Sphyrna spp,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN-SEN-CVERT,A+M,BIL94B,NE,All gears,HL,HAND,L,RPT1,0.04
SPN,Sphyrna spp,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN-SEN-CVERT,A+M,BIL94B,NE,All gears,HL,HAND,DD,RPT1,0
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN-SEN-CVERT,A+M,BIL94B,NE,All gears,UN,OTH,L,RPT1,0.01
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN-SEN-CVERT,A+M,BIL94B,NE,All gears,UN,OTH,DD,RPT1,0
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN,A+M,BIL94B,NE,All gears,GN,GILL,L,RPT1,0.59
RSK,Carcharhinidae,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN,A+M,BIL94B,NE,All gears,GN,GILL,DD,RPT1,0
SMD,Mustelus mustelus,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN,A+M,BIL94B,NE,All gears,GN,GILL,L,RPT1,25.93
SMD,Mustelus mustelus,5-Sharks (other),2014,2010,CP,SENEGAL,Senegal,SEN,A+M,BIL94B,NE,All gears,GN,GILL,DD,RPT1,0
